   0.00088       486
   0.00111       486
   0.00111       486
   0.00128       486
   0.00128       243
   0.00146       243
   0.00146       162
   0.00162       162
   0.00162        81
   0.00210        81
   0.00210        54
   0.00392        54
   0.00392        27
   0.00662        27
   0.00662        27


   0.00180       486
   0.00207       486
   0.00207       486
   0.00234       486
   0.00234       243
   0.00263       243
   0.00263       162
   0.00292       162
   0.00292        81
   0.00328        81
   0.00328        54
   0.00540        54
   0.00540        27
   0.02963        27
   0.02963        27


   0.00105       486
   0.00122       486
   0.00122       486
   0.00141       486
   0.00141       243
   0.00169       243
   0.00169       162
   0.00195       162
   0.00195        81
   0.00234        81
   0.00234        54
   0.00447        54
   0.00447        27
   0.54411        27
   0.54411        27


   0.00016       486
   0.23061       486
   0.23061       324
   0.23290       324
   0.23290       243
   0.31524       243
   0.31524       216
   0.70745       216
   0.70745       162
   4.08971       162
   4.08971       108
   4.13036       108
   4.13036        81
  11.01336        81
  11.01336        54
  14.34516        54
  14.34516        48
 240.54739        48
 240.54739        36
 280.34016        36
 280.34016        27
 330.60545        27
 330.60545        27


   0.00035       486
   1.49453       486
   1.49453       324
   1.51062       324
   1.51062       243
   2.00559       243
   2.00559       216
   4.01794       216
   4.01794       162
  27.99240       162
  27.99240       108
  28.22703       108
  28.22703        81
  73.48357        81
  73.48357        54
  94.19123        54
  94.19123        48
1485.67285        48
1485.67285        36
1710.25034        36
1710.25034        27
1968.20096        27
1968.20096        27


   0.01257       486
   0.07564       486
   0.07564       324
   0.07661       324
   0.07661       243
   0.15212       243
   0.15212       216
   0.73453       216
   0.73453       162
  27.60191       162
  27.60191       108
  28.32745       108
  28.32745        81
 251.81541        81
 251.81541        54
 548.70707        54
 548.70707        48
10000000.00000        48
10000000.00000        48


