    3107     3442
     154      158
      42       41
      37       37
     598      466
     767      811
      53       53
       6        6
      44       46
     231      228
    8079     7455
       9        9
    4363     3758
       9        9
      17       20
      11       15
     534      450
      14       14
     656      697
      83       78
      16       16
     240      253
      15       18
    2867     1983
      29       32
      50       50
     145      148
      10       10
     435      433
       7        7
     576      713
     305      307
      80       80
     103       91
     376      358
      23       23
       8        8
     109      108
      11       11
      70       66
      32       33
     350      371
      59       60
      34       34
      53       55
      52       52
    1507     1084
    8445     7345
      21       20
      62       40
    1743     1585
     154      185
     440      440
     366      381
      21       23
    1643     1587
     208      213
     673      631
      19       19
      21       20
     292      290
     210      214
    8544     6375
     826      888
       9        9
       9        9
     107      107
       8       10
     207      179
      71       68
      13       13
    5091     4271
      44       49
       7        7
     115      115
    5985     5009
    2248     2031
    1276     1125
      18       18
      85       88
     304      294
      63       63
      56       56
      61       43
      91       93
    2029     1760
      46       46
      14       14
    2209     2043
      57       58
      13       13
    7514     7622
     160      155
      19       19
     539      552
      13       13
    7271     7008
      11       11
    8318     5650
     431      406
      20       20
     190      190
     224      224
      45       45
      60       54
      31       31
      58       58
      27       27
    3897     3773
     304      303
      24       25
    2654     2566
    7344     6018
      22       22
    8544     6366
     113      113
      63       63
      11       12
    2009     1810
       7        7
     564      429
      13       13
     239      239
   10046     6099
      11       11
     548      547
     387      337
    1760     1754
      16       17
    1910     1948
    1194     1130
       8        9
    2298     1085
      81       79
    1175     1024
       7        7
    2209     1996
      32       35
    1645     1676
      92       98
     108      115
      96      102
     716      718
     362      347
    3634     3254
    1347     1136
      26       29
      31       29
     938      665
     210      203
      26       26
      70       72
      11       11
    5509     4550
      30       30
      57       56
    9946     7223
      65       63
    1158     1053
     193      172
    7662     5844
      30       32
    3804     3395
      63       64
      51       45
      11       11
     248      290
      13       13
     441      345
     181      145
    5532     5393
      13       13
     218      214
      28       31
      18       18
      30       26
     304      270
     781      715
       7        7
      15       15
    6589     6185
    5285     4762
     286      292
      56       56
      10       10
    6594     5295
      31       31
     200      200
     101      105
     294      296
      29       29
      10       10
     994      858
     498      401
     134      134
      48       48
    1940     1940
      12       13
     835      759
      12       11
     106       90
      25       25
      15       16
      24       25
     508      517
     240      240
     108      110
    1628     1444
     795      700
      48       49
       8        9
      28       28
     332      335
    7357     7264
      13       13
    2938     2938
     496      404
     242      241
     108      106
      16       18
      48       49
      11       11
      71       71
       8        8
     554      560
      11       11
     115      120
     227      227
      51       39
      14       14
      11       11
     209      208
      17       17
     870      861
    1851     1052
    1450     1440
      24       24
     109      111
      15       15
     111      111
     613      503
      14       14
    5129     4887
     711      716
     179      163
      24       24
     166      167
      24       24
     230      215
      25       25
      31       31
     886      886
      13       13
    1796     1664
     238      238
      24       25
      20       20
     150      152
     111      111
      10       10
     220      215
     132      125
     654      638
    6797     6156
     532      422
     211      202
      18       19
    1540     1392
      12       12
      89       89
      37       42
    1847     1655
    2342     2342
      61       63
       8        8
    1084      850
    1265     1226
     134      134
      62       56
      15       15
      59       65
    1538     1523
     907      712
     108      109
     754      596
      13       13
    3005     2607
       7        7
     194      200
      22       22
     186      211
      29       29
      80       79
      84       81
     159      159
      89       89
     164      164
      29       29
      18       17
     460      430
      13       13
      13       12
      14       14
    4395     4058
    6885     6522
    6133     6035
     388      346
     217      217
      22       26
     956      775
     724      565
     153      147
      13       13
     310      331
      33       33
     278      283
    1972     1874
      17       16
      62       66
     688      707
      10       10
      22       22
      59       57
      16       17
     685      709
       6        6
      38       38
     191      195
      44       45
     370      345
      79       79
      12       12
     483      483
    5358     4329
      11       11
      91       97
    2076     1598
     163      163
     698      619
      69       70
      11       11
     992     1010
      13       13
      56       63
    2695     2589
      17       17
     283      292
     291      281
      43       43
    1261     1263
      15       15
      60       60
    7044     7057
      21       21
       8        7
    1134      721
      84       84
    5399     5244
      25       25
    6157     5078
      23       24
     160      162
    7680     6390
      10       10
     231      216
     153      154
      83       82
     609      585
      21       22
     415      415
      23       23
      43       43
      10       10
      51       50
     634      520
     946      919
      10       10
     622      498
    9963     7773
    1121      673
    4255     4010
    1197     1192
    2829     2465
     256      256
     633      630
      21       21
    5159     5082
      34       34
      43       44
     926      806
    2978     2180
     117      112
      51       55
    4751     4712
       7        7
     576      713
      17       17
    1170      857
      75       66
     515      538
      11       11
      10       10
    2052     2075
      46       48
    1073     1048
     164      164
     669      624
      17       20
     670      679
     857      781
     330      352
      48       51
     595      608
      57       61
     217      217
      15       15
    1775     1775
     992      989
     165      154
     162      155
     826      740
      13       15
     320      318
      22       22
      54       46
     212      197
     669      574
    1882     1660
     160      160
    2013     2018
      29       29
     468      453
      53       54
      92       92
    3219     1578
      55       55
      84       84
      22       20
      42       41
     176      176
     887      891
     150      148
    3291     2679
     479      479
     349      334
     369      419
      18       18
      13       13
     473      399
      19       19
     188      174
     227      231
    4264     3466
    5324     4766
     236      227
     115      116
     105       97
    3037     3037
       7        7
     190      209
     236      236
    5132     4216
     325      314
      12       12
    3604     3352
      52       52
      39       42
      28       28
     649      698
      16       17
    7320     6164
     519      483
       9        9
      11       11
    6709     6059
    1001      929
      56       56
     356      356
      26       26
       7        7
      50       55
      79       79
    1143     1088
      11       11
       8        8
     119      118
      22       23
    6108     5958
      72       63
      26       26
     465      417
      10       17
      22       22
    1214      979
     285      279
     239      242
      13       13
      57       48
     155      155
      21       21
      76       79
      84       84
     549      533
       7        7
      60       60
      31       31
      23       24
     101      107
      13       13
     333      318
    6118     5236
     264      216
    3795     3330
    6960     6580
      10        9
     603      601
      13       13
      10       11
    1139     1139
      48       48
     623      615
     441      438
     238      202
      89       89
     126      126
    2114     1136
      22       22
    4051     3077
     205      217
    1216     1129
      13       13
     341      290
      17       18
      17       17
     215      207
    1021     1021
    1791     1786
     639      574
     719      569
     732      613
      10       10
     488      506
      25       25
      31       31
    1149     1082
      10       10
    1529     1492
      14       14
      43       44
     555      557
     350      380
      43       44
      27       27
     691      626
      31       31
    6046     5985
     879      879
      14       16
     560      548
    8544     6375
      20       20
    1143     1075
    2934     2408
    1181     1018
    1502     1251
    1214      967
      57       55
      26       26
      17       17
      61       56
      91       91
      21       19
     118      105
      23       23
      15       15
    7772     6479
    3397     2298
       6        6
     118      118
      76       76
      16       15
      30       30
     671      760
     673      726
     907      907
      16       18
      94       97
    5382     5023
      14       13
      11       11
     250      250
     787      816
    6302     5694
      10       10
     948      945
     261      266
      90       90
     576      463
     281      271
    5909     5069
    3607     3182
     176      176
    7633     7557
    2477     2477
      33       33
     145      141
      20       18
      53       53
      22       22
      55       55
     106      106
       6        6
      21       21
     780      780
     112      109
      19       20
      55       55
    2911     2837
    2977     2691
    1404     1278
      35       35
      11       11
     500      502
     265      263
    1190     1204
     587      493
      32       32
      11       11
      31       32
      17       17
    2892     2833
      57       53
      22       22
      61       62
     244      246
     137      127
      14       15
      42       37
    3753     3967
     283      289
     292      307
    1592      982
      25       25
      68       67
      41       41
     704      563
     311      302
       5        5
    2913     3120
      12       13
      37       37
       9        9
      50       53
      92       96
       5        5
    4308     4493
    6056     6010
    5588     4936
     844      844
     146      142
     108      115
      86       88
      95       98
      14       13
     476      476
      35       41
      21       21
      22       21
     650      632
       7        7
      17       20
      44       44
    8246     7382
    7913     6060
     111      104
      42       42
     263      259
      20       20
    3539     2789
      27       27
      49       49
     216      202
    1240     1037
    1173     1173
      54       54
     606      577
      82       84
     194      195
      67       65
    1285     1214
      86       85
     195      195
      63       64
     682      727
      25       29
     399      407
    1242     1146
     111      104
      26       26
      31       31
      19       16
    1265     1265
    1010      833
     409      409
      14       13
     205      208
      11       11
      60       66
      10        9
    3076     2677
     142      147
      78       81
      24       24
    1206     1150
     228      204
      75       84
      70       64
      57       57
      21       20
    2090     1926
     589      469
      18       19
      82       82
    1097     1042
       5        6
      79       73
      23       23
    2470     2470
       5        6
     193      193
      61       66
      12       12
      13       13
    1317     1214
      24       24
     154      143
      13       14
    7566     7267
       9        9
     440      440
     107      103
     811      813
      21       21
      10       12
     111      109
      11       11
     100      109
      21       21
       5        5
     282      272
      20       20
    3610     3606
    1145     1118
      53       53
     113      118
      17       20
       9        9
    1096      916
      65       68
       7        7
      23       26
       9        9
     908      912
      16       15
     125      123
    3765     3146
    1559     1550
      47       48
      31       31
      43       43
      28       28
     164      164
      14       14
      90       87
      10       10
      29       29
      74       70
     146      146
     710      593
      91       87
      17       20
    2203     2002
      16       16
      29       29
      22       22
    5642     4945
      87       89
     228      216
     199      197
      45       45
    3539     2789
     164      164
     286      276
    1127     1144
      11       11
      18       21
     814      635
    4980     3697
      10       10
     481      415
     137      138
     578      427
      23       23
      17       17
    4025     2767
    2536     2251
      59       65
     362      286
      80       80
      52       52
      21       22
      61       61
       8        9
    2298     2247
     273      273
     191      191
     141      122
      98      106
    1238     1115
    3941     3732
      19       21
    1410     1301
      20       19
    6518     5519
     321      320
     473      475
    1001      929
     452      384
     627      585
     120      120
      56       55
     412      306
     431      448
     273      273
    1406     1163
      42       41
      65       63
    3965     3669
    2479     1464
     265      267
     358      432
      11       12
       9        9
      20       20
      16       16
      74       74
      67       70
      20       20
      11       12
      21       21
      61       62
    2216     2057
     221      219
     630      608
      39       39
      34       34
    1047     1022
     477      466
     164      165
    1104      678
     108      115
      95       95
     909      849
       9       14
      74       71
      44       44
    2382     2190
    2905     2449
      11       11
      22       18
      26       26
    3624     3370
     473      473
     879      830
     342      341
      11       11
     378      369
     416      350
     255      255
     807      729
      32       32
     859      695
     279      277
      15       15
      95       97
      14       14
    1310     1178
     176      168
     201      180
     635      685
      16       16
      29       29
      97       96
      16       16
      42       46
       9        9
      91       91
      25       25
      21       21
     828      833
      18       21
       8       13
     245      242
      71       70
      10       10
    3689     3299
      35       35
      52       55
    3376     2467
     196      200
     102      100
      35       48
     309      309
      24       24
     881      822
      14       14
     439      439
      13       13
      13       13
     447      452
      15       15
     453      436
      60       60
      14       13
     599      579
      19       20
     189      190
     574      506
     320      310
     149      146
    2508     2309
    2030     1694
      12       12
      51       50
      11       12
    4052     3689
      26       26
      88       89
     197      186
      77       75
     441      439
      28       30
    4691     4368
      60       54
    1630     1604
    1060     1036
      60       60
      15       17
    7149     6232
     231      222
      10       10
      14       14
      14       14
     372      353
      10       10
      31       31
      45       45
      61       61
    7316     7307
      55       54
      70       56
    2794     2518
      36       36
     101       97
      12       12
     239      223
      11       11
    1350     1319
     835      634
    1837     1859
       8        8
     165      169
     197      202
       9        9
    4997     3942
     332      326
      99       97
    3166     2611
     337      337
      18       19
    2244     1696
      89       89
     128      120
      18       18
    1199      936
      51       43
    2591     2156
      10       10
      20       20
      30       30
      27       26
      69       69
      14       14
    5505     4806
     210      181
     298      278
      26       25
       7        7
       9        9
     839      828
     163      155
      23       23
     540      537
      14       13
     677      709
      32       32
    8854     6932
     103      103
      41       42
     708      733
     384      423
       9        9
      89       89
       9        9
     404      400
     763      699
      47       46
      17       17
     371      389
     229      179
      45       45
    6566     4882
    4594     3765
     121      116
      40       40
     986      954
     468      408
       9        9
     149      150
     656      650
      14       14
    7490     7119
      84       85
     135      129
       5        6
      48       48
      29       27
     664      621
     368      347
     495      386
    1190      681
      33       35
     783      802
     120      115
     239      239
    2209     1996
      36       37
     416      451
      89       89
      10       11
      26       26
    7838     6909
      20       21
      21       21
      30       30
      31       30
    8021     7181
      26       21
      32       32
      51       51
       9        9
      21       20
    1839     1678
      32       34
    3595     3250
      36       40
     124      131
       7        7
    2067     1934
     158      170
    2125     2072
      71       69
      45       45
      80       90
      35       35
      53       53
     265      245
      56       57
    1467     1507
    1261      984
    2520     1915
      14       12
     365      277
     230      230
      26       26
    2433     2425
      26       22
      34       35
     294      295
    1694     1293
     228      202
      93       92
     165      157
      33       35
    4358     3826
    4746     4051
      31       31
     113      118
    3371     3187
     406      406
      37       37
    6142     6142
    1073      915
      49       48
    2392     2346
      64       64
      15       15
     505      505
      73       73
    1603      987
     115      112
    1387     1152
      10       10
      37       42
      22       22
      42       42
      20       20
    2130     1974
      17       17
    1586     1319
      39       42
       9        9
     252      246
     345      347
     141      145
      51       53
      28       30
    7630     7485
      25       25
      29       29
      65       64
      56       56
      16       16
     540      486
      66       66
      20       20
      12       12
     237      237
     100      108
     448      448
    3040     2366
    4191     3634
      23       23
      17       20
       5        5
      89       87
      31       32
    1260     1170
     145      144
     362      369
      11       11
     180      166
      21       19
      31       31
      81       83
     300      301
     697      703
      22       22
      38       37
    1764     1690
     951      945
       9        9
     788      755
      13       14
     309      309
      43       44
     100      103
     147      152
     181      139
      22       22
      43       43
    1159      979
     296      292
      20       20
      29       29
     142      142
      34       35
     427      413
     286      286
      20       19
      14       14
     331      310
    5176     5141
      32       28
    1004     1002
      15       17
     906      877
      50       50
    1214      973
     336      336
     116      105
      53       53
      20       21
    9233     8744
    3468     3009
     743      703
       5        6
     104      104
      62       56
    1807     1810
     266      215
      15       15
     306      306
    7680     6390
      11       11
      39       39
      64       68
     476      479
    1242     1146
      21       20
     353      332
     293      293
     103      101
       9        9
    1954     1806
     371      273
      44       43
     320      314
      23       23
      41       45
    2223     2224
      52       50
      12       12
     153      154
    1635     1524
      24       24
    9663     6962
     406      350
      21       20
     121      133
    1308     1056
      14       14
    1015      986
      10       10
     322      301
    6342     5196
     516      495
     167      159
     203      203
      15       15
       9        9
     191      175
     341      341
      65       64
       6        6
     138      126
     212      221
      31       31
      25       25
    1094      746
    1008     1007
      51       51
      89       89
       9       10
      10       10
    6758     5431
    1161      849
    5272     5094
      47       48
     352      345
     250      224
      71       66
     174      183
     226      198
      28       28
     440      376
      14       17
      74       74
      15       15
    1058      950
     341      360
       8       11
    4174     3663
     126      117
     387      337
     125      119
    6032     5981
   10120     7098
      13       13
       4        6
    3616     3723
      75       86
      20       26
      19       19
     679      663
      14       14
      36       34
      49       49
     328      339
       7        7
     583      520
      41       41
      11       12
     727      605
     185      183
       9        9
      42       42
    3138     2579
    1615     1600
     126      126
      16       17
     219      208
     423      412
    2459     2182
      57       61
     164      164
       8        8
      75       76
      13       13
     256      257
    1091      851
       6        6
      30       30
    6534     5388
      89       89
      58       58
      11       12
    2744     2624
     171      170
      10       10
       7        7
     541      517
      50       49
      84       87
      49       49
      40       40
     167      170
     154      142
      20       21
    4451     4438
    5923     4975
      10       10
     118      111
     641      529
      34       34
     206      218
     205      203
    2030     1776
      22       18
     186      186
     124      119
     131      142
     388      350
     476      476
      76       66
    2002     1906
      22       22
    1814     1370
    1248     1207
     342      354
     249      259
     175      169
      18       19
    1547     1429
     154      155
      49       47
    4029     3451
      28       28
     363      354
     103      104
      60       60
    1277     1243
      19       19
     190      184
    1753     1090
    5992     5992
      63       63
     338      338
     123      129
      19       18
     798      804
     367      274
     138      139
      11       12
     529      559
     437      433
     270      274
     110      110
      82       81
       6        6
      15       15
     111      119
     299      293
      23       23
    3067     1764
     239      239
      45       45
     509      373
       9       10
    1253     1203
       8        8
      22       25
    2785     2882
      55       60
    2336     2361
     126      126
     886      886
      88       86
      48       48
     238      225
      35       33
      57       58
