      16       16
      20       20
      12       12
      23       23
      17       20
       5        5
      11       11
      21       21
      31       31
      22       22
       9        9
      13       14
      22       24
      43       43
      20       20
      29       29
      20       20
      14       14
      15       17
      20       21
       5        6
      15       15
      11       11
      21       22
       9        9
      23       23
      12       12
      24       25
      21       21
      14       14
      10       10
      15       15
       9        9
       6        6
      25       26
       9       10
      10       10
      28       28
      14       17
      15       15
       8       11
      13       13
       4        6
      20       26
      19       19
      14       15
       7        7
      41       41
      11       12
       9        9
      16       17
       8        8
      13       13
       6        6
      30       30
      11       12
      10       10
       7        7
      49       49
      40       40
      20       22
      10       10
      34       34
      22       22
      22       22
      18       19
      28       28
      19       19
      19       20
      11       12
       6        6
      15       15
      23       23
       9       10
       8        8
      22       26
      48       48
       9        9
      15       15
       7        7
      31       31
       7        7
      42       42
      25       26
      10       10
      11       11
      28       31
      29       30
      33       34
       7        7
      20       21
      11       11
      15       15
      32       32
      16       18
      20       20
       6       10
       9        9
      45       45
      17       18
      24       25
      32       32
      13       13
       6        6
      26       26
      13       13
      13       14
      34       35
      11       11
      42       43
      17       17
      21       22
      16       16
      16       16
      34       35
      12       14
      27       27
      11       11
      16       18
      11       11
      27       27
      18       21
      10       10
      33       34
       8        9
       6        6
      17       17
      29       29
      19       19
      19       19
       8       11
       9        9
      34       34
      14       14
      27       27
      10       10
      13       13
      10       10
      16       16
      48       48
      37       37
      39       39
      13       13
       9        9
      11       11
      22       22
      30       30
      10       10
      14       14
      17       20
      10       11
      17       17
      12       12
       7        7
       9        9
       9        9
       9       10
      17       17
      18       18
      48       48
       8       10
       5        5
      13       13
       7        7
      41       41
      11       11
      14       15
      22       22
      34       34
      31       33
       9       11
      34       34
      26       26
      13       16
       8       10
      20       20
      11       11
      26       26
      12       12
      27       27
       8        9
      13       13
      42       43
      32       32
      11       11
      24       24
       5        6
      18       18
      24       25
      14       14
      19       19
       8        8
      42       42
      25       27
      11       11
      14       15
      24       24
      10       10
      30       30
      11       11
      12       12
      27       27
      26       27
      26       26
       8        8
       9        9
      10       10
      42       42
      11       11
      16       17
       9        9
      31       31
      15       15
      10       10
      23       29
      43       43
      31       31
      31       33
      35       36
      11       12
      35       36
      35       35
      11       11
      38       38
      37       38
       5        6
      13       13
      25       25
      17       17
      11       11
       9        9
      44       44
       6        6
      16       16
      19       19
      31       31
      20       20
      17       20
      10       10
      11       11
      32       33
      19       19
      13       14
      10       10
      41       41
      22       22
      15       15
      18       21
       8        8
       9        9
      17       20
       8       11
       9        9
      14       14
       7        7
       8        8
      14       14
       8        8
      15       17
      16       17
       5        6
      15       15
      25       25
       6        6
      34       35
      22       22
      22       23
      14       15
      22       23
      15       15
      11       12
       9        9
      43       43
       5        6
      14       14
       9        9
      20       20
       6        6
      21       21
      45       46
       4        6
      11       12
      25       25
      16       17
       9       10
      12       12
       8        9
      11       11
      11       11
      27       27
      21       21
      33       33
      10       10
      34       34
      18       18
      16       16
      18       18
      32       32
      17       17
       9       14
       9        9
      41       41
      17       17
       8       10
      16       16
      23       23
      15       15
      19       19
      22       22
       8        9
      23       23
      13       13
       6        6
      15       17
       8        9
      38       38
      37       37
      23       23
      33       34
      11       11
      21       21
      19       19
       9        9
      37       37
       6        6
      19       20
      10       10
      22       23
      14       14
      16       20
       5        6
      15       17
      34       34
       6        6
      22       22
      20       20
      13       14
       5        5
       7        7
      20       21
      35       35
       5        5
       8        8
      20       20
      21       21
      29       30
      16       18
      36       36
      18       18
      25       25
       8        8
       9       14
       6        6
      19       19
      18       18
      10       10
      11       19
      21       21
      24       24
      24       25
      10       10
       8        8
      11       11
      26       26
      24       24
      39       39
      44       44
      26       26
      43       43
      14       14
